Count,x,y,z,w,phi,theta,mocap_psi,psi
190,0.0114889359101653,0.710706114768982,0.0785179808735848,-0.698999166488647,1.67994559728535,-1.47453083701306,1.80746857631735,1.80746857631735
191,0.0106795933097601,0.715062260627747,0.0778488516807556,-0.694630563259125,1.80336818399941,-1.47146639632637,1.92880308460842,1.92880308460842
192,0.0101833790540695,0.719278573989868,0.0776352882385254,-0.690295279026032,1.91441012791713,-1.46692487654073,2.03885243178222,2.03885243178222
193,0.00856674648821354,0.728350222110748,0.075874038040638,-0.68093740940094,2.12463886340425,-1.45429811046913,2.24433047180382,2.24433047180382
194,0.00768826715648174,0.732947826385498,0.0746978670358658,-0.676127672195435,2.21569180457264,-1.4464679977014,2.33249526396222,2.33249526396222
195,0.00671395612880588,0.737588465213776,0.0734469890594482,-0.671210706233978,2.29668658213372,-1.43758659783313,2.41036439218642,2.41036439218642
196,0.00570472236722708,0.742238223552704,0.072167195379734,-0.66621458530426,2.36796373807108,-1.42786816702463,2.47842922805296,2.47842922805296
197,0.00391331920400262,0.746895670890808,0.070549763739109,-0.661176443099976,2.42796336294732,-1.41709899476138,2.5336309401424,2.5336309401424
198,0.00284566916525364,0.751630425453186,0.0688790306448936,-0.655972123146057,2.48649219336607,-1.40622750871553,2.58831457248036,2.58831457248036
199,0.000596855999901891,0.756117761135101,0.0673589259386063,-0.650959730148315,2.52766642872372,-1.39441225688196,2.62418281982268,2.62418281982268
200,-0.00111622060649097,0.760526180267334,0.0660829544067383,-0.64593493938446,2.56505570952563,-1.38265262947927,2.65737335153879,2.65737335153879
201,-0.00162084773182869,0.764850974082947,0.0650062635540962,-0.64091694355011,2.60325929874597,-1.37147500049193,2.69337732146824,2.69337732146824
202,-0.00304860202595592,0.76901513338089,0.0648999884724617,-0.635920166969299,2.62556289776179,-1.35906587035964,2.71355481290957,2.71355481290957
203,-0.00446089776232839,0.772946000099182,0.065414309501648,-0.631074965000153,2.64055569054371,-1.3466763410075,2.72732812906154,2.72732812906154
204,-0.0104355001822114,0.785670638084412,0.0607392117381096,-0.615567624568939,2.70942339400875,-1.30928029443116,2.78119151451519,2.78119151451519
205,-0.0115111647173762,0.789798200130463,0.0594920516014099,-0.610366225242615,2.73053446790511,-1.297041991593,2.79904373430842,2.79904373430842
206,-0.01291174441576,0.793859958648682,0.0584873221814632,-0.60514372587204,2.74733055914333,-1.28447161636157,2.8124618605625,2.8124618605625
207,-0.0146579910069704,0.79788863658905,0.0569988004863262,-0.599924921989441,2.76401330596607,-1.27194619875261,2.82457627118163,2.82457627118163
208,-0.0157318897545338,0.801765203475952,0.0563086979091167,-0.594772696495056,2.77762256180443,-1.25958799813806,2.83571678966804,2.83571678966804
209,-0.0166391376405954,0.805562615394592,0.0556859597563744,-0.589653372764587,2.79038266723631,-1.24737075355657,2.84634050177946,2.84634050177946
210,-0.0177265964448452,0.809243440628052,0.0553316883742809,-0.58459335565567,2.80019850154023,-1.23514154638598,2.85414451847876,2.85414451847876
211,-0.0184086766093969,0.813079953193665,0.054670911282301,-0.579286873340607,2.81259506590513,-1.22263081680295,2.86467047994636,2.86467047994636
212,-0.0195124819874764,0.816737651824951,0.0542881414294243,-0.574118137359619,2.82130522712716,-1.21020751165637,2.87130094303522,2.87130094303522
213,-0.0208539590239525,0.820340156555176,0.05394396930933,-0.568944036960602,2.82858977657911,-1.19770568240833,2.87621682835825,2.87621682835825
214,-0.0221443958580494,0.823924124240875,0.0534316562116146,-0.563740968704224,2.83635656512205,-1.1852496841202,2.88144231451102,2.88144231451102
215,-0.0233195722103119,0.827407836914063,0.0529549084603787,-0.558612883090973,2.84371816259743,-1.17303763079779,2.88647484134745,2.88647484134745
216,-0.0253306031227112,0.831505239009857,0.0480690151453018,-0.552853226661682,2.86760978217228,-1.16040695384869,2.90045729683656,2.90045729683656
217,-0.0265104379504919,0.834846079349518,0.0477717742323875,-0.547765612602234,2.8730188891024,-1.14829700840567,2.90377179063824,2.90377179063824
218,-0.0274087730795145,0.837629377841949,0.0507306829094887,-0.543187022209168,2.86530246378539,-1.13657502965786,2.89907913753715,2.89907913753715
219,-0.0295320395380259,0.841017723083496,0.048967681825161,-0.537976861000061,2.87403083334927,-1.12438909706133,2.9022171014441,2.9022171014441
220,-0.0309877265244722,0.84418648481369,0.0483954250812531,-0.532960593700409,2.87921194452267,-1.11256609177591,2.90449141072342,2.90449141072342
221,-0.0317945964634418,0.847169518470764,0.0489814914762974,-0.528103888034821,2.88114144616597,-1.10102614524612,2.90613429527289,2.90613429527289
222,-0.0334595553576946,0.850051283836365,0.0495930053293705,-0.5232914686203,2.88094606187028,-1.08935907269684,2.90444013548827,2.90444013548827
223,-0.0345007181167603,0.853119671344757,0.0484330840408802,-0.518315374851227,2.88861342821135,-1.07803104844874,2.9089306670007,2.9089306670007
224,-0.0359678566455841,0.855537533760071,0.0506929755210876,-0.513996124267578,2.88235077774235,-1.06717231656414,2.90385379287727,2.90385379287727
225,-0.0371957048773766,0.858883738517761,0.0468866638839245,-0.508661925792694,2.8988827492333,-1.05576004468655,2.91305528774185,2.91305528774185
226,-0.0383656360208988,0.86161333322525,0.0468522496521473,-0.503940045833588,2.90148243227359,-1.04476736227937,2.9139118319632,2.9139118319632
227,-0.0387600995600224,0.864476919174194,0.0462454743683338,-0.499037742614746,2.9075551143211,-1.03375925221496,2.91853453364466,2.91853453364466
228,-0.0395395308732986,0.867169857025147,0.0462403185665607,-0.494282245635986,2.9105625255962,-1.02285096060531,2.92040603544011,2.92040603544011
229,-0.0402770601212978,0.869755148887634,0.0467072017490864,-0.489614307880402,2.9119139787042,-1.01206188282978,2.92137438497998,2.92137438497998
230,-0.0406965985894203,0.872216701507568,0.0474142618477345,-0.48511216044426,2.91284132827381,-1.00169681783167,2.92273960510136,2.92273960510136
231,-0.0409311540424824,0.874496936798096,0.0494082160294056,-0.480768740177155,2.90979564395098,-0.991443070977315,2.92230529660684,2.92230529660684
232,-0.0415861085057259,0.877059817314148,0.0493494458496571,-0.476026564836502,2.91287272287204,-0.980728701210226,2.92434760320647,2.92434760320647
233,-0.0419983379542828,0.879524946212769,0.0496567226946354,-0.471387624740601,2.91501933193895,-0.970243412149901,2.92635730134524,2.92635730134524
234,-0.0423972085118294,0.881846785545349,0.0504540354013443,-0.466908186674118,2.91547479772639,-0.960022776996935,2.92742171355143,2.92742171355143
235,-0.0435450077056885,0.884403824806213,0.0492820888757706,-0.462065875530243,2.92097860690499,-0.949309684732253,2.92950021931219,2.92950021931219
236,-0.043522484600544,0.886649668216705,0.0509002022445202,-0.457566916942596,2.91949949402167,-0.93900756861531,2.93047636135965,2.93047636135965
237,-0.0438108406960964,0.889054298400879,0.0510846637189388,-0.452828288078308,2.92197184308601,-0.92846566232524,2.93281295818072,2.93281295818072
238,-0.0452182404696941,0.89140659570694,0.0504168123006821,-0.448115795850754,2.92522948864131,-0.917932207303022,2.93299127861147,2.93299127861147
239,-0.0458549149334431,0.893729448318481,0.0505418516695499,-0.443385481834412,2.92721809041701,-0.907388106658266,2.93422858358353,2.93422858358353
240,-0.0457904413342476,0.895862340927124,0.0521685108542442,-0.438876301050186,2.92565102139193,-0.897175124983395,2.93520797999643,2.93520797999643
241,-0.0460900142788887,0.898063719272614,0.0526468344032764,-0.434264451265335,2.92691569611054,-0.886938686559883,2.93675826693652,2.93675826693652
242,-0.0472000315785408,0.900364100933075,0.0518334582448006,-0.429453343153,2.9308269572156,-0.876392711628467,2.93779544441208,2.93779544441208
243,-0.0469681173563004,0.906523823738098,0.0555090196430683,-0.415845394134522,2.92924549909313,-0.846148837446608,2.94216289524903,2.94216289524903
244,-0.0480641983449459,0.908523917198181,0.0563320405781269,-0.411219000816345,2.92840859225232,-0.835734523657563,2.94093790225717,2.94093790225717
245,-0.0469350665807724,0.910962760448456,0.0549840480089188,-0.406104415655136,2.93628205399301,-0.825269417248826,2.94850448481854,2.94850448481854
246,-0.0484576597809792,0.912814915180206,0.0567472763359547,-0.401497840881348,2.93236459003329,-0.814651845779855,2.94497879711203,2.94497879711203
247,-0.0535204783082008,0.91516649723053,0.0530337691307068,-0.395971119403839,2.93954496048802,-0.802480861918931,2.93880253780262,2.93880253780262
248,-0.0541855022311211,0.917320013046265,0.0525894314050674,-0.390924990177155,2.94268606561236,-0.791641125776255,2.94024604859682,2.94024604859682
249,-0.0544215813279152,0.919341087341309,0.0532225035130978,-0.38602814078331,2.94334670424184,-0.781000143283909,2.94150955739981,2.94150955739981
250,-0.0546264760196209,0.921237051486969,0.0542624779045582,-0.381305515766144,2.94286958290516,-0.770671492973234,2.94231067893575,2.94231067893575
251,-0.05476263910532,0.92318868637085,0.0553225018084049,-0.376381725072861,2.94249392889127,-0.759947559702702,2.94335554079551,2.94335554079551
252,-0.0554002150893211,0.925155222415924,0.0562103055417538,-0.371293872594833,2.94211740864318,-0.748827970659052,2.94336711501441,2.94336711501441
253,-0.0559239648282528,0.927086472511292,0.0571714900434017,-0.366216778755188,2.94165317051374,-0.737763505609398,2.94358237749131,2.94358237749131
254,-0.0563302971422672,0.928963780403137,0.0584662929177284,-0.361157864332199,2.94045024613736,-0.726715108213215,2.94376155221839,2.94376155221839
255,-0.0572555512189865,0.932687520980835,0.0615158379077911,-0.350758582353592,2.93693901916179,-0.703973985995795,2.94357781923375,2.94357781923375
256,-0.058198768645525,0.934702098369598,0.0612805299460888,-0.345238447189331,2.93920268047912,-0.692232369085391,2.94401814687883,2.94401814687883
257,-0.0589200034737587,0.93658447265625,0.062311552464962,-0.339787214994431,2.93852547999414,-0.680441149244447,2.94383982696991,2.94383982696991
258,-0.0597910545766354,0.938220381736755,0.0646550953388214,-0.334644854068756,2.93443909008753,-0.669010008089505,2.94208171705183,2.94208171705183
259,-0.0601931884884834,0.939934968948364,0.0664179101586342,-0.329374879598618,2.93221789483335,-0.657558236656331,2.94202585744813,2.94202585744813
260,-0.0615757368505001,0.941793620586395,0.0661676749587059,-0.323813557624817,2.93412417284637,-0.645730891100708,2.94138063920924,2.94138063920924
261,-0.0642582252621651,0.944800794124603,0.0703129693865776,-0.313493967056274,2.92676125850574,-0.622837625977338,2.93638491360032,2.93638491360032
262,-0.0669651255011559,0.947729468345642,0.0727068185806274,-0.303378224372864,2.92354209867671,-0.600800855276094,2.93272060953349,2.93272060953349
263,-0.0685758292675018,0.950498640537262,0.0752155855298042,-0.293585479259491,2.92076478408524,-0.579719378049124,2.93143881024618,2.93143881024618
264,-0.0710765719413757,0.951520502567291,0.0772921442985535,-0.289106696844101,2.91623746283934,-0.569480525214267,2.92625742750975,2.92625742750975
265,-0.0711487904191017,0.954438447952271,0.0878297910094261,-0.276172339916229,2.89780491532302,-0.540635501293327,2.92491337108163,2.92491337108163
266,-0.0719344317913055,0.95533412694931,0.0910699367523193,-0.271787613630295,2.89190363905155,-0.530765634479725,2.92308873424418,2.92308873424418
267,-0.073852002620697,0.956279575824738,0.0935884490609169,-0.267051607370377,2.88713850034097,-0.520055792733685,2.91940242790039,2.91940242790039
268,-0.0754521265625954,0.957303464412689,0.096004530787468,-0.262031316757202,2.88295926234939,-0.508879891028769,2.91666691758063,2.91666691758063
269,-0.0776510983705521,0.958389699459076,0.0977700799703598,-0.256710916757584,2.88005605311722,-0.497095170912922,2.91316795034983,2.91316795034983
270,-0.0799059048295021,0.959383845329285,0.10004473477602,-0.251373827457428,2.87606710020223,-0.485148374285242,2.9093305243734,2.9093305243734
271,-0.0839646756649017,0.96599417924881,0.111306458711624,-0.217752352356911,2.86321958515148,-0.413703751669193,2.90940670641784,2.90940670641784
272,-0.0835466235876083,0.966981589794159,0.113319166004658,-0.212427347898483,2.86114030385003,-0.402686956262076,2.91161680915338,2.91161680915338
273,-0.0828027948737145,0.969620943069458,0.119506277143955,-0.196716010570526,2.85412600447492,-0.370078924578037,2.91704328329176,2.91704328329176
274,-0.0831189081072807,0.971141636371613,0.123267866671085,-0.186494544148445,2.84971935250537,-0.348760772796624,2.91905525161499,2.91905525161499
275,-0.0822495222091675,0.972908139228821,0.125165447592735,-0.176120713353157,2.84959805987553,-0.327956286847222,2.92426282747931,2.92426282747931
276,-0.0819365456700325,0.973698616027832,0.126381129026413,-0.170953899621964,2.84887814688555,-0.317512828728299,2.92649518407284,2.92649518407284
277,-0.0795822143554688,0.974522173404694,0.128236144781113,-0.165918186306953,2.84739185498364,-0.307808876430827,2.93266495878834,2.93266495878834
278,-0.078543171286583,0.97529137134552,0.129755616188049,-0.160627588629723,2.84621481320734,-0.297294597019311,2.93632298195985,2.93632298195985
279,-0.0787990391254425,0.976129770278931,0.130172684788704,-0.154973104596138,2.84700978499659,-0.285912159134369,2.93778554795138,2.93778554795138
280,-0.0789536312222481,0.978011071681976,0.129489734768868,-0.143154680728912,2.85187510760405,-0.262573091096549,2.94196333947848,2.94196333947848
281,-0.0789768472313881,0.978934049606323,0.128984495997429,-0.137163549661636,2.85461435371558,-0.250795392748168,2.94416606424569,2.94416606424569
282,-0.0780204758048058,0.981356263160706,0.129021733999252,-0.119189761579037,2.85960496085026,-0.215465859526845,2.95222225189511,2.95222225189511
283,-0.0767045021057129,0.982086181640625,0.129507511854172,-0.113361820578575,2.8603678159676,-0.204210928394439,2.95669766724442,2.95669766724442
284,-0.0769588127732277,0.982750058174133,0.129407793283463,-0.107393495738506,2.8619937368326,-0.192347648972417,2.95814358321036,2.95814358321036
285,-0.0757162347435951,0.983340382575989,0.130347058176994,-0.101579442620277,2.86170535715115,-0.181022601760374,2.96232978740179,2.96232978740179
286,-0.0756799802184105,0.983880996704102,0.130753129720688,-0.0956786423921585,2.86225987575288,-0.169289448478693,2.96420041979624,2.96420041979624
287,-0.0753995329141617,0.984339654445648,0.131601363420486,-0.0898413434624672,2.86190719958869,-0.157675963781614,2.96645314012004,2.96645314012004
288,-0.0741281807422638,0.984750807285309,0.13300795853138,-0.0841418132185936,2.8604991846608,-0.146521854887744,2.97055763413541,2.97055763413541
289,-0.0734488517045975,0.985495567321777,0.134759768843651,-0.0724131166934967,2.85950765277547,-0.12324143555776,2.97528780116746,2.97528780116746
290,-0.0731891691684723,0.98574697971344,0.136003851890564,-0.0667017847299576,2.85817231317544,-0.111827080817799,2.97739950472248,2.97739950472248
291,-0.0769127681851387,0.98605740070343,0.135024294257164,-0.0595288574695587,2.86119747419825,-0.0967785568958901,2.97223910766931,2.97223910766931
292,-0.0747724026441574,0.986288726329803,0.136539936065674,-0.0547781027853489,2.85925739197455,-0.0877477598512932,2.977780443602,2.977780443602
293,-0.0754984617233276,0.986469388008118,0.137002035975456,-0.0490778759121895,2.85934431331463,-0.0762145159072729,2.9779896173736,2.9779896173736
294,-0.0758367255330086,0.986655056476593,0.137425765395165,-0.0433001890778542,2.85953510162784,-0.0646458681597941,2.97898842294785,2.97898842294785
